 Degradation Factor ID, Health Assessment ID, Factor
104646267,498811214,Age
103397781,498811214,Rust
837959168,498811214,Age
491673696,498811214,Weather Damage
976855726,1107802774,Wear
1342067596,1107802774,Weather Damage
300325479,1107802774,Age
1630447273,400057109,Electrical Stress
1856649802,400057109,Age
492172177,400057109,Age
2079730387,535501972,Environmental Exposure
1581184011,535501972,Wear
755828080,535501972,Physical Damage
465750294,1061936126,Weather Damage
1569700651,1061936126,Rust
1014702997,1061936126,Electrical Stress
1609880717,83393897,Age
2035812225,83393897,Electrical Stress
1738914683,83393897,Weather Damage
1634697798,1861713648,Wear
481200538,1861713648,Wear
1587900457,593234486,Wear
1188775616,593234486,Electrical Stress
1888405216,876879701,Rust
106042198,876879701,Electrical Stress
186680222,876879701,Physical Damage
727803384,291348296,Physical Damage
1570865846,291348296,Physical Damage
1652203972,291348296,Age
1632791900,2074488541,Wear
2129054208,2074488541,Physical Damage
2144424440,2074488541,Weather Damage
669354574,2074488541,Wear
1486927727,1507375809,Wear
1880002219,1507375809,Age
635142882,1507375809,Thermal Stress
82340598,1507375809,Thermal Stress
239731994,356594561,Weather Damage
1646633616,356594561,Electrical Stress
1632327402,356594561,Weather Damage
1613393902,374147657,Weather Damage
184105457,374147657,Thermal Stress
1928790282,374147657,Age
1236442733,374147657,Age
977325582,374147657,Electrical Stress
2129195743,1171464830,Weather Damage
35539881,1171464830,Physical Damage
573486796,1171464830,Rust
1405166003,1171464830,Environmental Exposure
1140237974,1313983944,Age
395536326,1313983944,Physical Damage
780773086,1313983944,Weather Damage
1667056591,825353336,Weather Damage
1090837459,825353336,Wear
340154974,825353336,Thermal Stress
3264166,1803582550,Electrical Stress
987148025,1803582550,Physical Damage
1888908506,1803582550,Rust
516676100,1803582550,Wear
2072532722,1803582550,Weather Damage
1656628580,134617664,Age
713165952,134617664,Wear
1204000452,134617664,Electrical Stress
1777183452,417004010,Physical Damage
2010354444,417004010,Environmental Exposure
2107038095,417004010,Rust
606147356,69207843,Environmental Exposure
119422914,69207843,Weather Damage
1919438825,69207843,Environmental Exposure
1817153733,69207843,Environmental Exposure
1027045398,1673083658,Electrical Stress
1759598932,1673083658,Wear
1048892459,1673083658,Wear
337986179,1673083658,Wear
2112206927,219296638,Rust
1337700675,219296638,Rust
1800309356,219296638,Wear
1284339632,2124528584,Environmental Exposure
1756084697,2124528584,Physical Damage
260876475,2124528584,Thermal Stress
2127389131,2110415960,Physical Damage
1704807464,2110415960,Thermal Stress
1957884042,2110415960,Electrical Stress
1335225452,751428438,Electrical Stress
776459927,751428438,Electrical Stress
953785779,751428438,Rust
1494394593,831173138,Wear
1584983955,831173138,Environmental Exposure
1052842966,831173138,Weather Damage
1892421927,831173138,Rust
905168253,768097408,Environmental Exposure
1594845554,768097408,Physical Damage
1913365091,768097408,Age
1118549954,768097408,Wear
910433639,768097408,Physical Damage
1242880231,709566311,Thermal Stress
400663390,709566311,Physical Damage
1182797860,709566311,Electrical Stress
274302445,709566311,Electrical Stress
1760686053,1774023897,Rust
131027646,1774023897,Age
914682897,1774023897,Age
2011701830,1774023897,Weather Damage
1979172312,1774023897,Rust
1740191302,1120005740,Physical Damage
277159379,1120005740,Age
521718397,1120005740,Age
959071082,1517072055,Environmental Exposure
1426256530,1517072055,Weather Damage
1215612622,1517072055,Thermal Stress
676593321,1890734854,Electrical Stress
1462175041,1890734854,Physical Damage
990329606,1890734854,Age
1661900077,1890734854,Environmental Exposure
208617926,174510994,Environmental Exposure
1708977808,174510994,Environmental Exposure
900826333,174510994,Thermal Stress
1964955731,1532037322,Rust
1783838890,1532037322,Weather Damage
1481034948,1532037322,Electrical Stress
258892709,1532037322,Environmental Exposure
702795236,188312934,Physical Damage
125337802,188312934,Wear
915741097,188312934,Age
2026106003,188312934,Wear
424688433,188312934,Rust
908788601,1356031228,Electrical Stress
288259457,1356031228,Thermal Stress
223536158,1356031228,Age
1608335670,1131807592,Weather Damage
779202830,1131807592,Physical Damage
1714643469,1131807592,Rust
1378526037,256826860,Electrical Stress
1213222918,256826860,Electrical Stress
635048961,256826860,Physical Damage
880796417,1712731642,Age
1825709366,1712731642,Environmental Exposure
253871608,1712731642,Wear
1191170773,1712731642,Environmental Exposure
985539554,1712731642,Rust
1922774471,295940603,Physical Damage
1669547747,295940603,Electrical Stress
1613682879,295940603,Age
551257348,268290943,Electrical Stress
2085114920,268290943,Wear
911377465,268290943,Weather Damage
1861335024,268290943,Physical Damage
869518367,1202217627,Rust
1748742376,1202217627,Age
2104094506,1202217627,Age
1817937527,1202217627,Weather Damage
1201080274,1748824581,Thermal Stress
1004904164,1748824581,Electrical Stress
2084414259,1748824581,Environmental Exposure
480064770,1748824581,Electrical Stress
124194246,1748824581,Electrical Stress
2028237663,2144722862,Weather Damage
1627943334,2144722862,Rust
1087938544,2144722862,Rust
567337272,2144722862,Age
1895626188,1387173161,Wear
1542910212,1387173161,Weather Damage
977507233,1387173161,Thermal Stress
1602424451,1387173161,Rust
374646214,133700183,Weather Damage
1205381636,133700183,Age
261710126,133700183,Weather Damage
1601759004,133700183,Age
879822078,133700183,Wear
329990903,2043087617,Environmental Exposure
268565710,2043087617,Thermal Stress
1723744961,2043087617,Weather Damage
1028250808,2043087617,Environmental Exposure
1732443496,2036523933,Weather Damage
982803773,2036523933,Thermal Stress
895492702,2036523933,Weather Damage
1447368631,2036523933,Electrical Stress
1118562483,2036523933,Rust
766502431,1118555704,Thermal Stress
1458378123,1118555704,Physical Damage
988629584,1118555704,Thermal Stress
959310780,1118555704,Rust
1244525014,979034031,Environmental Exposure
600656778,979034031,Age
1947336072,979034031,Electrical Stress
1808396387,979034031,Wear
2135616148,979034031,Rust
335686451,1322395695,Wear
340423668,1322395695,Electrical Stress
314671605,1322395695,Thermal Stress
596625909,2135513273,Weather Damage
577881330,2135513273,Age
238115721,2135513273,Rust
1790010491,304074982,Environmental Exposure
176734786,304074982,Electrical Stress
915084769,304074982,Wear
2043121162,304074982,Age
309219355,304074982,Age
719695713,1758461205,Rust
983088290,1758461205,Wear
2092364741,1758461205,Rust
478584055,1758461205,Environmental Exposure
265805868,209634710,Rust
1422860961,209634710,Wear
118671642,209634710,Age
388037853,209634710,Thermal Stress
1134754271,1276951760,Environmental Exposure
1694050745,1276951760,Wear
878095830,1276951760,Weather Damage
910548130,821437408,Thermal Stress
785955344,821437408,Physical Damage
140143299,821437408,Thermal Stress
157376139,821437408,Physical Damage
2048033352,821437408,Physical Damage
2063619699,1967900740,Rust
199130193,1967900740,Environmental Exposure
1882229106,1967900740,Age
1896234233,1967900740,Age
430310814,1967900740,Weather Damage
703849046,494023538,Thermal Stress
1334679918,494023538,Thermal Stress
1603065188,494023538,Weather Damage
482076277,1257965997,Age
1717978182,1257965997,Weather Damage
2146302998,1257965997,Environmental Exposure
1500876572,1817219781,Age
1686373386,1817219781,Wear
2053905149,1817219781,Environmental Exposure
956347151,1094992391,Rust
2088075064,1094992391,Age
1822228227,1094992391,Age
1000845731,739383734,Wear
1997595144,739383734,Wear
1822329546,739383734,Weather Damage
20009607,739383734,Age
1454379315,2040807620,Electrical Stress
907620265,2040807620,Electrical Stress
251514732,2040807620,Physical Damage
65615251,2040807620,Environmental Exposure
1859730509,2040807620,Physical Damage
1981320065,2044658815,Age
925942087,2044658815,Electrical Stress
687988502,2044658815,Thermal Stress
238184198,885793793,Physical Damage
23200046,885793793,Environmental Exposure
595357139,885793793,Wear
828873800,2116776769,Electrical Stress
754724604,2116776769,Weather Damage
508418925,2116776769,Physical Damage
1126714674,2116776769,Thermal Stress
2055800527,2116776769,Weather Damage
306138692,983757962,Weather Damage
1103566590,983757962,Rust
1315294669,983757962,Wear
1413425714,2100668352,Weather Damage
1807222720,2100668352,Rust
60663508,2100668352,Age
756246434,2100668352,Rust
2142697153,2100668352,Wear
1160416670,117081200,Wear
1795230978,117081200,Electrical Stress
1217933299,117081200,Environmental Exposure
886862772,117081200,Wear
554951283,644373648,Electrical Stress
952287398,644373648,Thermal Stress
880018253,644373648,Environmental Exposure
293984855,1417595887,Age
175378684,1417595887,Rust
877519639,1417595887,Environmental Exposure
1380618115,45867826,Age
1840548811,45867826,Wear
1219586541,45867826,Wear
205478368,45867826,Electrical Stress
681539899,1506874809,Wear
1700374182,1506874809,Thermal Stress
1139638601,429715723,Rust
1484536720,429715723,Rust
47125958,429715723,Environmental Exposure
2013525885,429715723,Thermal Stress
789147554,429715723,Physical Damage
180483247,1268374407,Environmental Exposure
1319553405,1268374407,Age
1027827501,1268374407,Environmental Exposure
405583174,1268374407,Weather Damage
1790665641,1268374407,Electrical Stress
1397799198,864705486,Physical Damage
1366839201,864705486,Age
1668426067,864705486,Thermal Stress
568020725,864705486,Wear
2120437891,1665284081,Thermal Stress
648759215,1665284081,Thermal Stress
201389382,1665284081,Age
442310652,1517960414,Age
1473781191,1517960414,Rust
571466685,1517960414,Thermal Stress
355317737,1837211767,Weather Damage
1631493026,1837211767,Wear
912213832,1837211767,Electrical Stress
738431570,1664001261,Electrical Stress
1693215581,1664001261,Environmental Exposure
1953451896,1664001261,Weather Damage
1073037481,1664001261,Weather Damage
149685203,1232647993,Age
875668549,1232647993,Thermal Stress
94536522,1232647993,Thermal Stress
1028956569,1232647993,Environmental Exposure
390303960,1232647993,Electrical Stress
659292048,326630089,Rust
1329879846,326630089,Physical Damage
1324570508,326630089,Rust
1904928681,326630089,Environmental Exposure
1982768986,326630089,Thermal Stress
1379628254,340555268,Electrical Stress
983056864,340555268,Rust
398173436,340555268,Age
252598655,340555268,Weather Damage
1139240148,340555268,Environmental Exposure
615053587,485732911,Wear
1700137481,485732911,Environmental Exposure
2085920372,485732911,Age
380568243,1831933732,Age
395252723,1831933732,Physical Damage
868169489,1831933732,Thermal Stress
1279581630,1831933732,Weather Damage
2011695980,2000538481,Physical Damage
1526589639,2000538481,Physical Damage
776867612,2000538481,Environmental Exposure
1486657094,2000538481,Age
1060066911,2000538481,Environmental Exposure
240887713,486998828,Age
907236507,486998828,Age
264210296,486998828,Electrical Stress
286769551,486998828,Physical Damage
1236138368,2125099864,Electrical Stress
1218955918,2125099864,Environmental Exposure
195435547,2125099864,Weather Damage
1229383825,556510112,Environmental Exposure
767526551,556510112,Electrical Stress
908877829,556510112,Thermal Stress
1236854145,556510112,Electrical Stress
576651022,1839359148,Rust
1163935640,1839359148,Weather Damage
354719082,1839359148,Weather Damage
621777801,1496634,Age
110634743,1496634,Electrical Stress
1046871064,1496634,Rust
1862653039,1496634,Physical Damage
530461994,1496634,Wear
61280187,1351811650,Wear
841613247,1351811650,Wear
1325319806,1351811650,Wear
2014159997,1351811650,Thermal Stress
1451169936,1351811650,Weather Damage
30464519,899188867,Thermal Stress
987026714,899188867,Physical Damage
1486304831,899188867,Physical Damage
1237755568,899188867,Thermal Stress
131212828,899188867,Wear
1948911114,231092324,Physical Damage
1033851860,231092324,Electrical Stress
1528346518,231092324,Environmental Exposure
582663107,231092324,Electrical Stress
453497561,152939616,Environmental Exposure
442969671,152939616,Age
580264455,152939616,Electrical Stress
1813423463,152939616,Age
800539912,2095866543,Wear
562448462,2095866543,Wear
129333255,2095866543,Physical Damage
1544703016,64297636,Wear
1573909166,64297636,Wear
506294962,64297636,Electrical Stress
481334753,1923880230,Weather Damage
2028321832,1923880230,Wear
794130300,1923880230,Environmental Exposure
766366496,428410979,Weather Damage
1576930174,428410979,Weather Damage
112030757,428410979,Electrical Stress
456449254,428410979,Weather Damage
1036093292,428410979,Wear
2030030140,275256242,Environmental Exposure
1084899306,275256242,Physical Damage
790778146,275256242,Environmental Exposure
456793977,275256242,Physical Damage
138898387,704735252,Electrical Stress
1295821836,704735252,Environmental Exposure
1405483493,704735252,Thermal Stress
947722073,341179091,Wear
925113139,341179091,Thermal Stress
1177590518,341179091,Wear
1065463475,341179091,Rust
125963962,341179091,Weather Damage
1321324503,1984868394,Electrical Stress
1523828632,1984868394,Environmental Exposure
943640820,1984868394,Environmental Exposure
1376308019,1984868394,Weather Damage
1393029731,1984868394,Thermal Stress
1583032428,1685237254,Rust
1479688841,1685237254,Rust
173491061,1685237254,Rust
1365093559,1701414984,Rust
1718053212,1701414984,Age
462597252,1701414984,Rust
601300647,1152497558,Weather Damage
935770644,1152497558,Age
739635133,1152497558,Rust
1125394192,1775314820,Thermal Stress
221824891,1775314820,Physical Damage
854709771,1775314820,Rust
1299361767,1775314820,Weather Damage
319228097,1430737554,Age
284940062,1430737554,Electrical Stress
1559120462,1430737554,Rust
289845638,1671819501,Age
1965505177,1671819501,Environmental Exposure
1806296609,1671819501,Rust
418144471,1671819501,Weather Damage
2012207945,535233919,Weather Damage
1613090293,535233919,Wear
283137649,535233919,Rust
1963650067,535233919,Electrical Stress
1807664220,535233919,Physical Damage
468764494,1936986392,Age
1106691301,1936986392,Age
638231733,1936986392,Wear
520409206,1936986392,Physical Damage
1679777601,1936986392,Wear
1309861348,573833715,Electrical Stress
1143776928,573833715,Rust
2113596401,573833715,Thermal Stress
2140131403,379205579,Thermal Stress
368732662,379205579,Physical Damage
